names,url,pkgmans,total_pkgs
"[{""name"":my_closure,""pkgman"":cargo},{""name"":@chencmnpm/core,""pkgman"":npm},{""name"":@serro/core,""pkgman"":npm},{""name"":alp-ui,""pkgman"":npm},{""name"":bylcdmodule,""pkgman"":npm},{""name"":haio_first_package,""pkgman"":npm},{""name"":mneb-meet,""pkgman"":npm},{""name"":npm-demo-wlx,""pkgman"":npm},{""name"":react-native-bytedance-ad,""pkgman"":npm},{""name"":react-native-totp,""pkgman"":npm},{""name"":sincere-checkout,""pkgman"":npm},{""name"":szq-learn,""pkgman"":npm},{""name"":xiachen,""pkgman"":npm},{""name"":codingapi,""pkgman"":rubygems},{""name"":cocoapods-binary-bel,""pkgman"":rubygems},{""name"":cocoapods-binaryhqp,""pkgman"":rubygems},{""name"":gkd_cy_gem,""pkgman"":rubygems},{""name"":giteeapi,""pkgman"":rubygems},{""name"":msp_gem,""pkgman"":rubygems},{""name"":qwer,""pkgman"":rubygems},{""name"":podtest,""pkgman"":rubygems},{""name"":uco,""pkgman"":rubygems}]",https://www.baidu.com,"[cargo,npm,rubygems]",22
"[{""name"":savage,""pkgman"":cargo},{""name"":savage_core,""pkgman"":cargo},{""name"":savage_macros,""pkgman"":cargo},{""name"":math/savage,""pkgman"":freebsd12}]",https://github.com/p-e-w/savage,"[cargo,freebsd12]",4
"[{""name"":git-cinnabar,""pkgman"":cargo},{""name"":devel/git-cinnabar,""pkgman"":freebsd12}]",https://github.com/glandium/git-cinnabar,"[cargo,freebsd12]",2
"[{""name"":grep-index,""pkgman"":cargo},{""name"":ripgrep,""pkgman"":cargo},{""name"":textproc/ripgrep,""pkgman"":freebsd12},{""name"":textproc/ripgrep,""pkgman"":openbsd69}]",https://github.com/BurntSushi/ripgrep,"[cargo,freebsd12,openbsd69]",4
"[{""name"":gltf_unlit_generator,""pkgman"":cargo},{""name"":gltf-unlit-generator,""pkgman"":npm}]",https://github.com/MozillaReality/gltf-unlit-generator.git,"[cargo,npm]",2
"[{""name"":git-absorb,""pkgman"":cargo},{""name"":devel/git-absorb,""pkgman"":freebsd12}]",https://github.com/tummychow/git-absorb,"[cargo,freebsd12]",2
"[{""name"":deno_webstorage,""pkgman"":cargo},{""name"":deno_ffi,""pkgman"":cargo},{""name"":deno_tls,""pkgman"":cargo},{""name"":deno_typescript,""pkgman"":cargo},{""name"":deno_runtime,""pkgman"":cargo},{""name"":deno_http,""pkgman"":cargo},{""name"":deno_cli,""pkgman"":cargo},{""name"":deno_crypto,""pkgman"":cargo},{""name"":deno_bench_util,""pkgman"":cargo},{""name"":deno-x86_64-pc-windows-msvc,""pkgman"":cargo},{""name"":deno-x86_64-unknown-linux-gnu,""pkgman"":cargo},{""name"":deno-x86_64-apple-darwin,""pkgman"":cargo},{""name"":deno_cli_snapshots,""pkgman"":cargo},{""name"":deno_file,""pkgman"":cargo},{""name"":deno_3p_lib,""pkgman"":cargo},{""name"":deno_lib_bindings,""pkgman"":cargo},{""name"":deno_web,""pkgman"":cargo},{""name"":deno_url,""pkgman"":cargo},{""name"":deno_console,""pkgman"":cargo},{""name"":deno_websocket,""pkgman"":cargo},{""name"":deno_timers,""pkgman"":cargo},{""name"":deno_simple_runtime,""pkgman"":cargo},{""name"":deno,""pkgman"":cargo},{""name"":serde_v8,""pkgman"":cargo},{""name"":deno_broadcast_channel,""pkgman"":cargo},{""name"":deno_fetch,""pkgman"":cargo},{""name"":deno_net,""pkgman"":cargo},{""name"":deno_webidl,""pkgman"":cargo},{""name"":deno_core,""pkgman"":cargo},{""name"":www/deno,""pkgman"":freebsd12}]",https://github.com/denoland/deno,"[cargo,freebsd12]",30
"[{""name"":geoq,""pkgman"":cargo},{""name"":geoq,""pkgman"":rubygems}]",https://github.com/worace/geoq,"[cargo,rubygems]",2
"[{""name"":exocore-apps-macros,""pkgman"":cargo},{""name"":exocore-apps-sdk,""pkgman"":cargo},{""name"":exocore-core,""pkgman"":cargo},{""name"":exocore-apps-host,""pkgman"":cargo},{""name"":exocore,""pkgman"":cargo},{""name"":exocore-store,""pkgman"":cargo},{""name"":exocore-transport,""pkgman"":cargo},{""name"":exocore-chain,""pkgman"":cargo},{""name"":exocore-protos,""pkgman"":cargo},{""name"":exo,""pkgman"":cargo},{""name"":exocore-discovery,""pkgman"":cargo},{""name"":exocore,""pkgman"":npm}]",https://github.com/appaquet/exocore,"[cargo,npm]",12
"[{""name"":ztop,""pkgman"":cargo},{""name"":sysutils/ztop,""pkgman"":freebsd12}]",https://github.com/asomers/ztop,"[cargo,freebsd12]",2
"[{""name"":svgbob_server,""pkgman"":cargo},{""name"":svgbob_cli,""pkgman"":cargo},{""name"":svgbob,""pkgman"":cargo},{""name"":graphics/svgbob,""pkgman"":freebsd12}]",https://github.com/ivanceras/svgbob,"[cargo,freebsd12]",4
"[{""name"":cranelift-reader,""pkgman"":cargo},{""name"":cranelift-simplejit,""pkgman"":cargo},{""name"":cranelift-faerie,""pkgman"":cargo},{""name"":cranelift-interpreter,""pkgman"":cargo},{""name"":cranelift-serde,""pkgman"":cargo},{""name"":wiggle-runtime,""pkgman"":cargo},{""name"":wasi-tokio,""pkgman"":cargo},{""name"":wasmtime-api,""pkgman"":cargo},{""name"":wiggle-test,""pkgman"":cargo},{""name"":wasmtime-interface-types,""pkgman"":cargo},{""name"":wasmtime-wiggle-macro,""pkgman"":cargo},{""name"":wasmtime-wasi-c,""pkgman"":cargo},{""name"":cranelift-object,""pkgman"":cargo},{""name"":substrate-wasmtime-profiling,""pkgman"":cargo},{""name"":cranelift,""pkgman"":cargo},{""name"":wasmtime-debug,""pkgman"":cargo},{""name"":substrate-wasmtime-jit,""pkgman"":cargo},{""name"":cranelift-preopt,""pkgman"":cargo},{""name"":lightbeam,""pkgman"":cargo},{""name"":substrate-wasmtime-runtime,""pkgman"":cargo},{""name"":wig,""pkgman"":cargo},{""name"":wasi-common-cbindgen,""pkgman"":cargo},{""name"":wiggle-macro,""pkgman"":cargo},{""name"":wasmtime-wasi-crypto,""pkgman"":cargo},{""name"":wasmtime-rust-macro,""pkgman"":cargo},{""name"":wasmtime-py,""pkgman"":cargo},{""name"":wasmtime-jit-debug,""pkgman"":cargo},{""name"":wiggle-borrow,""pkgman"":cargo},{""name"":wasmtime-profiling,""pkgman"":cargo},{""name"":wasmtime-cli,""pkgman"":cargo},{""name"":wasmtime-wast,""pkgman"":cargo},{""name"":wasmtime-wasi-nn,""pkgman"":cargo},{""name"":wasmtime-rust,""pkgman"":cargo},{""name"":wasmtime-wiggle,""pkgman"":cargo},{""name"":cranelift-module,""pkgman"":cargo},{""name"":wasmtime-cache,""pkgman"":cargo},{""name"":substrate-wasmtime,""pkgman"":cargo},{""name"":wasmtime-types,""pkgman"":cargo},{""name"":cranelift-native,""pkgman"":cargo},{""name"":cranelift-codegen,""pkgman"":cargo},{""name"":cranelift-codegen-shared,""pkgman"":cargo},{""name"":wasmtime-runtime,""pkgman"":cargo},{""name"":cranelift-bforest,""pkgman"":cargo},{""name"":wasmtime-lightbeam,""pkgman"":cargo},{""name"":wasmtime-cranelift,""pkgman"":cargo},{""name"":cranelift-frontend,""pkgman"":cargo},{""name"":wasmtime,""pkgman"":cargo},{""name"":cranelift-entity,""pkgman"":cargo},{""name"":wasmtime-environ,""pkgman"":cargo},{""name"":wasmtime-jit,""pkgman"":cargo},{""name"":cranelift-wasm,""pkgman"":cargo},{""name"":wasmtime-obj,""pkgman"":cargo},{""name"":cranelift-codegen-meta,""pkgman"":cargo},{""name"":wasmtime-fiber,""pkgman"":cargo},{""name"":wasi-common,""pkgman"":cargo},{""name"":wasi-cap-std-sync,""pkgman"":cargo},{""name"":yanix,""pkgman"":cargo},{""name"":wasmtime-wasi,""pkgman"":cargo},{""name"":wiggle-generate,""pkgman"":cargo},{""name"":wiggle,""pkgman"":cargo},{""name"":cranelift-jit,""pkgman"":cargo},{""name"":wasmtime,""pkgman"":conan}]",https://github.com/bytecodealliance/wasmtime,"[cargo,conan]",62
"[{""name"":wallet-app,""pkgman"":cargo},{""name"":wallet-lib,""pkgman"":cargo},{""name"":thefox-hello,""pkgman"":rubygems}]",https://fox21.at,"[cargo,rubygems]",3
"[{""name"":faster_path,""pkgman"":cargo},{""name"":faster_path,""pkgman"":rubygems}]",https://github.com/danielpclark/faster_path,"[cargo,rubygems]",2
"[{""name"":duffel,""pkgman"":cargo},{""name"":@duffel/api,""pkgman"":npm},{""name"":duffel_api,""pkgman"":rubygems}]",https://duffel.com,"[cargo,npm,rubygems]",3
"[{""name"":diskus,""pkgman"":cargo},{""name"":sysutils/diskus,""pkgman"":freebsd12}]",https://github.com/sharkdp/diskus,"[cargo,freebsd12]",2
"[{""name"":diskonaut,""pkgman"":cargo},{""name"":sysutils/diskonaut,""pkgman"":freebsd12}]",https://github.com/imsnif/diskonaut,"[cargo,freebsd12]",2
"[{""name"":zoxide,""pkgman"":cargo},{""name"":sysutils/zoxide,""pkgman"":freebsd12}]",https://github.com/ajeetdsouza/zoxide,"[cargo,freebsd12]",2
"[{""name"":cronos-network,""pkgman"":cargo},{""name"":cronos-program,""pkgman"":cargo},{""name"":cronos-heartbeat,""pkgman"":cargo},{""name"":cronos-scheduler,""pkgman"":cargo},{""name"":cronos-cron,""pkgman"":cargo},{""name"":cronos-indexer,""pkgman"":cargo},{""name"":@cronos-so/cronos,""pkgman"":npm},{""name"":@cronos-so/utils,""pkgman"":npm}]",https://github.com/cronos-so/cronos,"[cargo,npm]",8
"[{""name"":thrift-template,""pkgman"":cargo},{""name"":sessionm-thrift,""pkgman"":rubygems},{""name"":slayer-thrift,""pkgman"":rubygems},{""name"":sparsam,""pkgman"":rubygems},{""name"":thrift,""pkgman"":rubygems},{""name"":thrift-adamd,""pkgman"":rubygems},{""name"":thrift-mavericks,""pkgman"":rubygems},{""name"":tiny_thrift,""pkgman"":rubygems},{""name"":upfluence-thrift,""pkgman"":rubygems}]",http://thrift.apache.org,"[cargo,rubygems]",9
"[{""name"":tiny-broke,""pkgman"":cargo},{""name"":@tiny-broke/client,""pkgman"":npm}]",https://github.com/fabienjuif/tiny-broke,"[cargo,npm]",2
"[{""name"":converter,""pkgman"":cargo},{""name"":@cashio/cashio,""pkgman"":npm}]",https://github.com/cashioapp/cashio,"[cargo,npm]",2
"[{""name"":cln-grpc,""pkgman"":cargo},{""name"":cln-rpc,""pkgman"":cargo},{""name"":net-p2p/c-lightning,""pkgman"":freebsd12}]",https://github.com/ElementsProject/lightning,"[cargo,freebsd12]",3
"[{""name"":colloquy,""pkgman"":cargo},{""name"":devel/notcurses,""pkgman"":freebsd12}]",https://github.com/dankamongmen/notcurses,"[cargo,freebsd12]",2
"[{""name"":cloak,""pkgman"":cargo},{""name"":security/cloak,""pkgman"":freebsd12}]",https://github.com/evansmurithi/cloak,"[cargo,freebsd12]",2
"[{""name"":xls2txt,""pkgman"":cargo},{""name"":databases/xls2txt,""pkgman"":freebsd12}]",https://github.com/masklinn/xls2txt,"[cargo,freebsd12]",2
"[{""name"":tmux,""pkgman"":cargo},{""name"":zellij,""pkgman"":cargo},{""name"":sysutils/zellij,""pkgman"":freebsd12}]",https://github.com/zellij-org/zellij,"[cargo,freebsd12]",3
"[{""name"":rx-editor,""pkgman"":cargo},{""name"":graphics/rx,""pkgman"":freebsd12}]",https://github.com/cloudhead/rx,"[cargo,freebsd12]",2
"[{""name"":yume,""pkgman"":cargo},{""name"":net-im/yume,""pkgman"":freebsd12}]",https://github.com/yamafaktory/yume,"[cargo,freebsd12]",2
"[{""name"":devboat-docker,""pkgman"":cargo},{""name"":generator-botgen,""pkgman"":npm},{""name"":react-native-mytestplugin,""pkgman"":npm},{""name"":robot_rea,""pkgman"":rubygems}]",http://test.com,"[cargo,npm,rubygems]",4
"[{""name"":deltalake,""pkgman"":cargo},{""name"":glibc_version,""pkgman"":cargo},{""name"":dynamodb_lock,""pkgman"":cargo},{""name"":deltalake,""pkgman"":rubygems}]",https://github.com/delta-io/delta.rs,"[cargo,rubygems]",4
"[{""name"":zbox,""pkgman"":cargo},{""name"":zboxfs,""pkgman"":rubygems}]",https://github.com/zboxfs/zbox,"[cargo,rubygems]",2
"[{""name"":bandwhich,""pkgman"":cargo},{""name"":net-mgmt/bandwhich,""pkgman"":freebsd12}]",https://github.com/imsnif/bandwhich,"[cargo,freebsd12]",2
"[{""name"":bebop,""pkgman"":cargo},{""name"":bebop-tools,""pkgman"":cargo},{""name"":bebop,""pkgman"":npm}]",https://github.com/RainwayApp/bebop,"[cargo,npm]",3
"[{""name"":wasm-edge-rs,""pkgman"":cargo},{""name"":wasmedge,""pkgman"":cargo},{""name"":wasmedge-rust,""pkgman"":cargo},{""name"":wasmedge-rs,""pkgman"":cargo},{""name"":wasm-edge,""pkgman"":cargo},{""name"":edge-wasm,""pkgman"":npm},{""name"":wasmedge,""pkgman"":npm}]",https://wasmedge.com/,"[cargo,npm]",7
"[{""name"":bddisasm-sys,""pkgman"":cargo},{""name"":bddisasm,""pkgman"":cargo},{""name"":bddisasm,""pkgman"":vcpkg}]",https://github.com/bitdefender/bddisasm,"[cargo,vcpkg]",3
"[{""name"":czkawka_gui,""pkgman"":cargo},{""name"":czkawka_cli,""pkgman"":cargo},{""name"":czkawka_gui_orbtk,""pkgman"":cargo},{""name"":czkawka_core,""pkgman"":cargo},{""name"":sysutils/czkawka,""pkgman"":freebsd12}]",https://github.com/qarmin/czkawka,"[cargo,freebsd12]",5
"[{""name"":libcruby-sys,""pkgman"":cargo},{""name"":helix,""pkgman"":cargo},{""name"":helix_runtime,""pkgman"":rubygems}]",https://github.com/tildeio/helix,"[cargo,rubygems]",3
"[{""name"":s2n-tls-tokio,""pkgman"":cargo},{""name"":s2n-tls-sys,""pkgman"":cargo},{""name"":s2n-tls,""pkgman"":cargo},{""name"":s2n,""pkgman"":conan},{""name"":s2n,""pkgman"":vcpkg},{""name"":security/s2n,""pkgman"":freebsd12}]",https://github.com/aws/s2n-tls,"[cargo,conan,vcpkg,freebsd12]",6
"[{""name"":av1an-cli,""pkgman"":cargo},{""name"":av1an-core,""pkgman"":cargo},{""name"":av1an,""pkgman"":cargo},{""name"":multimedia/av1an,""pkgman"":freebsd12}]",https://github.com/master-of-zen/Av1an,"[cargo,freebsd12]",4
"[{""name"":vaultwarden,""pkgman"":cargo},{""name"":security/vaultwarden,""pkgman"":freebsd12}]",https://github.com/dani-garcia/vaultwarden,"[cargo,freebsd12]",2
"[{""name"":cratchit,""pkgman"":cargo},{""name"":cratchit,""pkgman"":npm}]",https://www.github.com/jwir3/cratchit,"[cargo,npm]",2
"[{""name"":cuco,""pkgman"":cargo},{""name"":videotorno,""pkgman"":cargo},{""name"":apoloche,""pkgman"":cargo},{""name"":ipcuco,""pkgman"":cargo},{""name"":bitcuco,""pkgman"":npm},{""name"":ipcuco,""pkgman"":npm}]",https://bitcu.co/,"[cargo,npm]",6
"[{""name"":cryptoballot,""pkgman"":cargo},{""name"":misc/cryptoballot,""pkgman"":freebsd12}]",https://github.com/cryptoballot/cryptoballot,"[cargo,freebsd12]",2
"[{""name"":vivid,""pkgman"":cargo},{""name"":sysutils/vivid,""pkgman"":freebsd12}]",https://github.com/sharkdp/vivid,"[cargo,freebsd12]",2
"[{""name"":websocat,""pkgman"":cargo},{""name"":www/websocat,""pkgman"":freebsd12}]",https://github.com/vi/websocat,"[cargo,freebsd12]",2
"[{""name"":unjson,""pkgman"":cargo},{""name"":easter,""pkgman"":cargo},{""name"":joker,""pkgman"":cargo},{""name"":esprit,""pkgman"":cargo},{""name"":estree,""pkgman"":cargo},{""name"":esprit,""pkgman"":npm}]",https://github.com/dherman/esprit,"[cargo,npm]",6
"[{""name"":uxid,""pkgman"":cargo},{""name"":uxid,""pkgman"":rubygems}]",https://github.com/riddler/uxid,"[cargo,rubygems]",2
"[{""name"":sunny-anchor,""pkgman"":cargo},{""name"":arrow-sunny,""pkgman"":cargo},{""name"":@arrowprotocol/arrow,""pkgman"":npm}]",https://github.com/arrowprotocol/arrow,"[cargo,npm]",3
"[{""name"":car_registration,""pkgman"":cargo},{""name"":CarRegistrationAustralia,""pkgman"":rubygems},{""name"":CarRegistrationCroatia,""pkgman"":rubygems},{""name"":CarRegistrationCzechRepublic,""pkgman"":rubygems},{""name"":CarRegistrationDenmark,""pkgman"":rubygems},{""name"":CarRegistrationEstonia,""pkgman"":rubygems},{""name"":CarRegistrationFinland,""pkgman"":rubygems},{""name"":CarRegistrationFrance,""pkgman"":rubygems},{""name"":CarRegistrationHungary,""pkgman"":rubygems},{""name"":CarRegistrationIndia,""pkgman"":rubygems},{""name"":CarRegistrationIreland,""pkgman"":rubygems},{""name"":CarRegistrationItaly,""pkgman"":rubygems},{""name"":CarRegistrationNetherlands,""pkgman"":rubygems},{""name"":CarRegistrationNewZealand,""pkgman"":rubygems},{""name"":CarRegistrationNigeria,""pkgman"":rubygems},{""name"":CarRegistrationNorway,""pkgman"":rubygems},{""name"":CarRegistrationPortugal,""pkgman"":rubygems},{""name"":CarRegistrationRussia,""pkgman"":rubygems},{""name"":CarRegistrationSlovakia,""pkgman"":rubygems},{""name"":CarRegistrationSouthAfrica,""pkgman"":rubygems},{""name"":CarRegistrationSpain,""pkgman"":rubygems},{""name"":CarRegistrationSriLanka,""pkgman"":rubygems},{""name"":CarRegistrationSweden,""pkgman"":rubygems},{""name"":CarRegistrationUAE,""pkgman"":rubygems},{""name"":CarRegistrationUK,""pkgman"":rubygems},{""name"":CarRegistrationUSA,""pkgman"":rubygems}]",http://www.vehicleregistrationapi.com,"[cargo,rubygems]",26
"[{""name"":autocorrect,""pkgman"":cargo},{""name"":autocorrect-derive,""pkgman"":cargo},{""name"":@huacnlee/autocorrect,""pkgman"":npm}]",https://github.com/huacnlee/autocorrect,"[cargo,npm]",3
"[{""name"":breakpad,""pkgman"":cargo},{""name"":sentry-breakpad,""pkgman"":conan}]",https://github.com/getsentry/breakpad,"[cargo,conan]",2
"[{""name"":approveapi,""pkgman"":cargo},{""name"":approveapi,""pkgman"":npm},{""name"":approveapi,""pkgman"":rubygems},{""name"":approveapi_swagger,""pkgman"":rubygems}]",https://approveapi.com,"[cargo,npm,rubygems]",4
"[{""name"":bsll_crate,""pkgman"":cargo},{""name"":lang/rust-src,""pkgman"":netbsd9},{""name"":lang/rust,""pkgman"":netbsd9}]",https://www.rust-lang.org/,"[cargo,netbsd9]",3
"[{""name"":alacritty,""pkgman"":cargo},{""name"":alacritty_terminal,""pkgman"":cargo},{""name"":alacritty_config_derive,""pkgman"":cargo},{""name"":x11/alacritty,""pkgman"":freebsd12},{""name"":x11/alacritty,""pkgman"":netbsd9}]",https://github.com/alacritty/alacritty,"[cargo,freebsd12,netbsd9]",5
"[{""name"":mcfly,""pkgman"":cargo},{""name"":sysutils/mcfly,""pkgman"":freebsd12}]",https://github.com/cantino/mcfly,"[cargo,freebsd12]",2
"[{""name"":viu,""pkgman"":cargo},{""name"":graphics/viu,""pkgman"":freebsd12}]",https://github.com/atanunq/viu,"[cargo,freebsd12]",2
"[{""name"":bupstash,""pkgman"":cargo},{""name"":sysutils/bupstash,""pkgman"":freebsd12}]",https://github.com/andrewchambers/bupstash,"[cargo,freebsd12]",2
"[{""name"":caml,""pkgman"":cargo},{""name"":caml,""pkgman"":rubygems}]",https://github.com/tacoda/caml,"[cargo,rubygems]",2
"[{""name"":bigvec,""pkgman"":cargo},{""name"":@cyberjack10000/infinity,""pkgman"":npm},{""name"":smashup,""pkgman"":npm},{""name"":resolution-test,""pkgman"":rubygems}]",https://www.youtube.com/watch?v=dQw4w9WgXcQ,"[cargo,npm,rubygems]",4
"[{""name"":ab-av1,""pkgman"":cargo},{""name"":multimedia/ab-av1,""pkgman"":freebsd12}]",https://github.com/alexheretic/ab-av1,"[cargo,freebsd12]",2
"[{""name"":sandboxfs,""pkgman"":cargo},{""name"":sysutils/fusefs-sandboxfs,""pkgman"":freebsd12}]",https://github.com/bazelbuild/sandboxfs,"[cargo,freebsd12]",2
"[{""name"":bingrep,""pkgman"":cargo},{""name"":devel/bingrep,""pkgman"":freebsd12}]",https://github.com/m4b/bingrep,"[cargo,freebsd12]",2
"[{""name"":qlog,""pkgman"":cargo},{""name"":octets,""pkgman"":cargo},{""name"":quiche,""pkgman"":cargo},{""name"":net/quiche,""pkgman"":freebsd12}]",https://github.com/cloudflare/quiche,"[cargo,freebsd12]",4
"[{""name"":axe_fx_midi,""pkgman"":cargo},{""name"":bspaulding/axe-fx-midi,""pkgman"":clojars}]",https://github.com/bspaulding/axe-fx-midi,"[cargo,clojars]",2
"[{""name"":lsd,""pkgman"":cargo},{""name"":sysutils/lsd,""pkgman"":freebsd12}]",https://github.com/Peltoche/lsd,"[cargo,freebsd12]",2
"[{""name"":oi,""pkgman"":cargo},{""name"":src,""pkgman"":cargo},{""name"":snd,""pkgman"":cargo},{""name"":just,""pkgman"":cargo},{""name"":deskutils/just,""pkgman"":freebsd12}]",https://github.com/casey/just,"[cargo,freebsd12]",5
"[{""name"":wezterm-color-types,""pkgman"":cargo},{""name"":wezterm-bidi,""pkgman"":cargo},{""name"":portable-pty,""pkgman"":cargo},{""name"":wezterm-ssh,""pkgman"":cargo},{""name"":filedescriptor,""pkgman"":cargo},{""name"":termwiz,""pkgman"":cargo},{""name"":vtparse,""pkgman"":cargo},{""name"":tabout,""pkgman"":cargo},{""name"":x11/wezterm,""pkgman"":freebsd12}]",https://github.com/wez/wezterm,"[cargo,freebsd12]",9
"[{""name"":grafbase,""pkgman"":cargo},{""name"":grafbase,""pkgman"":npm}]",https://grafbase.com,"[cargo,npm]",2
"[{""name"":librespot-playback,""pkgman"":cargo},{""name"":librespot,""pkgman"":cargo},{""name"":librespot-core,""pkgman"":cargo},{""name"":librespot-connect,""pkgman"":cargo},{""name"":librespot-metadata,""pkgman"":cargo},{""name"":librespot-protocol,""pkgman"":cargo},{""name"":librespot-discovery,""pkgman"":cargo},{""name"":multimedia/librespot,""pkgman"":freebsd12}]",https://github.com/librespot-org/librespot,"[cargo,freebsd12]",8
"[{""name"":apache-avro,""pkgman"":cargo},{""name"":avro,""pkgman"":rubygems},{""name"":avro-c,""pkgman"":vcpkg},{""name"":avro-cpp,""pkgman"":vcpkg}]",https://github.com/apache/avro,"[cargo,rubygems,vcpkg]",4
"[{""name"":tree-sitter,""pkgman"":cargo},{""name"":tree-sitter-loader,""pkgman"":cargo},{""name"":tree-sitter-config,""pkgman"":cargo},{""name"":tree-sitter-tags,""pkgman"":cargo},{""name"":tree-sitter-cli,""pkgman"":cargo},{""name"":tree-sitter-highlight,""pkgman"":cargo},{""name"":devel/tree-sitter,""pkgman"":freebsd12}]",https://github.com/tree-sitter/tree-sitter,"[cargo,freebsd12]",7
"[{""name"":jwt-cli,""pkgman"":cargo},{""name"":www/jwt-cli,""pkgman"":freebsd12}]",https://github.com/mike-engel/jwt-cli,"[cargo,freebsd12]",2
"[{""name"":taplo-lsp,""pkgman"":cargo},{""name"":taplo,""pkgman"":cargo},{""name"":taplo-cli,""pkgman"":cargo},{""name"":@taplo/cli,""pkgman"":npm},{""name"":@taplo/lib,""pkgman"":npm},{""name"":@taplo/lsp,""pkgman"":npm}]",https://github.com/tamasfe/taplo,"[cargo,npm]",6
