packages,url
"[{""manager"":freebsd12,""name"":astro/py-jplephem},{""manager"":netbsd9,""name"":math/py-jplephem}]",https://github.com/brandon-rhodes/python-jplephem
"[{""manager"":freebsd12,""name"":astro/qmapshack},{""manager"":openbsd69,""name"":geo/qmapshack}]",https://github.com/Maproom/qmapshack
"[{""manager"":freebsd12,""name"":astro/stellarium},{""manager"":openbsd69,""name"":astro/stellarium}]",https://github.com/Stellarium/stellarium
"[{""manager"":freebsd12,""name"":audio/adplay},{""manager"":netbsd9,""name"":audio/adplay}]",https://github.com/adplug/adplay-unix
"[{""manager"":freebsd12,""name"":audio/audacity},{""manager"":openbsd69,""name"":audio/audacity}]",https://github.com/audacity/audacity
"[{""manager"":freebsd12,""name"":audio/cantata},{""manager"":netbsd9,""name"":audio/cantata}]",https://github.com/CDrummond/cantata
"[{""manager"":freebsd12,""name"":audio/cmus},{""manager"":openbsd69,""name"":audio/cmus}]",https://github.com/cmus/cmus
"[{""manager"":vcpkg,""name"":mbedtls},{""manager"":freebsd12,""name"":security/mbedtls},{""manager"":openbsd69,""name"":security/polarssl}]",https://github.com/ARMmbed/mbedtls
"[{""manager"":vcpkg,""name"":mdnsresponder},{""manager"":netbsd9,""name"":net/mDNSResponder-nss},{""manager"":netbsd9,""name"":net/mDNSResponder}]",https://developer.apple.com/bonjour/
"[{""manager"":vcpkg,""name"":mesa},{""manager"":netbsd9,""name"":graphics/MesaLib}]",https://www.mesa3d.org/
"[{""manager"":vcpkg,""name"":mongo-c-driver},{""manager"":freebsd12,""name"":devel/mongo-c-driver},{""manager"":netbsd9,""name"":databases/mongo-c-driver}]",https://github.com/mongodb/mongo-c-driver
"[{""manager"":vcpkg,""name"":mpc},{""manager"":netbsd9,""name"":math/mpcomplex}]",http://www.multiprecision.org/mpc/
"[{""manager"":vcpkg,""name"":ms-gsl},{""manager"":netbsd9,""name"":devel/c++gsl}]",https://github.com/Microsoft/GSL
"[{""manager"":vcpkg,""name"":mstch},{""manager"":freebsd12,""name"":devel/mstch}]",https://github.com/no1msd/mstch
"[{""manager"":vcpkg,""name"":mujs},{""manager"":freebsd12,""name"":lang/mujs}]",https://github.com/ccxvii/mujs
"[{""manager"":vcpkg,""name"":muparser},{""manager"":freebsd12,""name"":math/muparser},{""manager"":openbsd69,""name"":math/muparser}]",https://github.com/beltoforion/muparser
"[{""manager"":vcpkg,""name"":mvfst},{""manager"":freebsd12,""name"":net/mvfst}]",https://github.com/facebookincubator/mvfst
"[{""manager"":vcpkg,""name"":nanort},{""manager"":freebsd12,""name"":graphics/nanort}]",https://github.com/lighttransport/nanort
"[{""manager"":vcpkg,""name"":ngspice},{""manager"":netbsd9,""name"":cad/ng-spice}]",http://ngspice.sourceforge.net/
"[{""manager"":vcpkg,""name"":nvtt},{""manager"":freebsd12,""name"":graphics/nvidia-texture-tools}]",https://github.com/castano/nvidia-texture-tools
"[{""manager"":vcpkg,""name"":ogre},{""manager"":freebsd12,""name"":graphics/ogre3d},{""manager"":netbsd9,""name"":devel/ogre}]",https://github.com/OGRECave/ogre
"[{""manager"":vcpkg,""name"":onednn},{""manager"":freebsd12,""name"":math/onednn}]",https://github.com/oneapi-src/oneDNN
"[{""manager"":vcpkg,""name"":openblas},{""manager"":freebsd12,""name"":math/openblas},{""manager"":netbsd9,""name"":math/openblas},{""manager"":netbsd9,""name"":math/openblas_openmp},{""manager"":netbsd9,""name"":math/openblas_pthread},{""manager"":netbsd9,""name"":math/openblas64},{""manager"":netbsd9,""name"":math/openblas64_openmp},{""manager"":netbsd9,""name"":math/openblas64_pthread}]",https://github.com/xianyi/OpenBLAS
"[{""manager"":vcpkg,""name"":opencc},{""manager"":freebsd12,""name"":chinese/opencc},{""manager"":openbsd69,""name"":converters/opencc}]",https://github.com/BYVoid/OpenCC
"[{""manager"":vcpkg,""name"":opencv},{""manager"":vcpkg,""name"":opencv2},{""manager"":vcpkg,""name"":opencv3},{""manager"":vcpkg,""name"":opencv4},{""manager"":freebsd12,""name"":graphics/opencv},{""manager"":openbsd69,""name"":graphics/opencv}]",https://github.com/opencv/opencv
"[{""manager"":vcpkg,""name"":openexr},{""manager"":netbsd9,""name"":graphics/openexr},{""manager"":netbsd9,""name"":math/imath}]",https://www.openexr.com/
"[{""manager"":vcpkg,""name"":openimageio},{""manager"":freebsd12,""name"":graphics/openimageio-ociov1},{""manager"":freebsd12,""name"":graphics/openimageio},{""manager"":freebsd12,""name"":graphics/py-openimageio},{""manager"":openbsd69,""name"":graphics/openimageio}]",https://github.com/OpenImageIO/oiio
"[{""manager"":vcpkg,""name"":openmpi},{""manager"":netbsd9,""name"":parallel/openmpi}]",https://www.open-mpi.org/
"[{""manager"":vcpkg,""name"":opensubdiv},{""manager"":freebsd12,""name"":graphics/opensubdiv},{""manager"":openbsd69,""name"":graphics/opensubdiv}]",https://github.com/PixarAnimationStudios/OpenSubdiv
"[{""manager"":vcpkg,""name"":openvdb},{""manager"":openbsd69,""name"":graphics/openvdb}]",https://github.com/dreamworksanimation/openvdb
"[{""manager"":vcpkg,""name"":osg},{""manager"":freebsd12,""name"":graphics/osg},{""manager"":freebsd12,""name"":graphics/osg34},{""manager"":openbsd69,""name"":graphics/openscenegraph}]",https://github.com/openscenegraph/OpenSceneGraph
"[{""manager"":vcpkg,""name"":osgearth},{""manager"":freebsd12,""name"":graphics/osgearth}]",https://github.com/gwaldron/osgearth
"[{""manager"":vcpkg,""name"":pangolin},{""manager"":freebsd12,""name"":x11-toolkits/pangolin}]",https://github.com/stevenlovegrove/Pangolin
"[{""manager"":vcpkg,""name"":pdal},{""manager"":netbsd9,""name"":geography/pdal-lib}]",https://pdal.io/
"[{""manager"":vcpkg,""name"":pegtl},{""manager"":vcpkg,""name"":pegtl-2},{""manager"":freebsd12,""name"":devel/pegtl}]",https://github.com/taocpp/PEGTL
"[{""manager"":vcpkg,""name"":picosha2},{""manager"":freebsd12,""name"":security/picosha2}]",https://github.com/okdshin/PicoSHA2
"[{""manager"":vcpkg,""name"":pkgconf},{""manager"":netbsd9,""name"":devel/pkgconf}]",https://github.com/pkgconf/pkgconf
"[{""manager"":vcpkg,""name"":pmdk},{""manager"":freebsd12,""name"":devel/pmdk}]",https://github.com/pmem/pmdk
"[{""manager"":vcpkg,""name"":proj},{""manager"":netbsd9,""name"":geography/proj-doc}]",https://proj.org/
"[{""manager"":vcpkg,""name"":protobuf-c},{""manager"":freebsd12,""name"":devel/protobuf-c},{""manager"":netbsd9,""name"":devel/protobuf-c}]",https://github.com/protobuf-c/protobuf-c
"[{""manager"":vcpkg,""name"":proxygen},{""manager"":freebsd12,""name"":www/proxygen}]",https://github.com/facebook/proxygen
"[{""manager"":vcpkg,""name"":ptex},{""manager"":freebsd12,""name"":graphics/ptex}]",https://github.com/wdas/ptex
"[{""manager"":vcpkg,""name"":qhull},{""manager"":freebsd12,""name"":math/qhull7}]",https://github.com/qhull/qhull
"[{""manager"":vcpkg,""name"":qt},{""manager"":vcpkg,""name"":qt5},{""manager"":vcpkg,""name"":qt5-base},{""manager"":vcpkg,""name"":qt5compat},{""manager"":vcpkg,""name"":qtactiveqt},{""manager"":vcpkg,""name"":qtapplicationmanager},{""manager"":vcpkg,""name"":qtbase},{""manager"":vcpkg,""name"":qtcharts},{""manager"":vcpkg,""name"":qtcoap},{""manager"":vcpkg,""name"":qtconnectivity},{""manager"":vcpkg,""name"":qtdatavis3d},{""manager"":vcpkg,""name"":qtdeclarative},{""manager"":vcpkg,""name"":qtdeviceutilities},{""manager"":vcpkg,""name"":qtdoc},{""manager"":vcpkg,""name"":qtimageformats},{""manager"":vcpkg,""name"":qtinterfaceframework},{""manager"":vcpkg,""name"":qtlocation},{""manager"":vcpkg,""name"":qtlottie},{""manager"":vcpkg,""name"":qtmqtt},{""manager"":vcpkg,""name"":qtmultimedia},{""manager"":vcpkg,""name"":qtnetworkauth},{""manager"":vcpkg,""name"":qtopcua},{""manager"":vcpkg,""name"":qtpositioning},{""manager"":vcpkg,""name"":qtquick3d},{""manager"":vcpkg,""name"":qtquickcontrols2},{""manager"":vcpkg,""name"":qtquicktimeline},{""manager"":vcpkg,""name"":qtremoteobjects},{""manager"":vcpkg,""name"":qtscxml},{""manager"":vcpkg,""name"":qtsensors},{""manager"":vcpkg,""name"":qtserialbus},{""manager"":vcpkg,""name"":qtserialport},{""manager"":vcpkg,""name"":qtshadertools},{""manager"":vcpkg,""name"":qtsvg},{""manager"":vcpkg,""name"":qttools},{""manager"":vcpkg,""name"":qttranslations},{""manager"":vcpkg,""name"":qtvirtualkeyboard},{""manager"":vcpkg,""name"":qtwayland},{""manager"":vcpkg,""name"":qtwebchannel},{""manager"":vcpkg,""name"":qtwebengine},{""manager"":vcpkg,""name"":qtwebsockets},{""manager"":vcpkg,""name"":qtwebview},{""manager"":netbsd9,""name"":editors/qtcreator}]",https://www.qt.io/
"[{""manager"":vcpkg,""name"":qtkeychain},{""manager"":vcpkg,""name"":qtkeychain-qt6},{""manager"":freebsd12,""name"":security/qtkeychain},{""manager"":openbsd69,""name"":security/qtkeychain}]",https://github.com/frankosterfeld/qtkeychain
"[{""manager"":vcpkg,""name"":quazip},{""manager"":netbsd9,""name"":archivers/quazip}]",https://stachenov.github.io/quazip/
"[{""manager"":vcpkg,""name"":quickfix},{""manager"":freebsd12,""name"":finance/quickfix}]",https://github.com/quickfix/quickfix
"[{""manager"":vcpkg,""name"":raylib},{""manager"":freebsd12,""name"":devel/raylib}]",https://github.com/raysan5/raylib
"[{""manager"":vcpkg,""name"":reproc},{""manager"":freebsd12,""name"":devel/reproc}]",https://github.com/DaanDeMeyer/reproc
"[{""manager"":vcpkg,""name"":rhash},{""manager"":netbsd9,""name"":misc/rhash}]",https://github.com/rhash/RHash
"[{""manager"":freebsd12,""name"":chinese/fcitx5-chewing},{""manager"":netbsd9,""name"":inputmethod/fcitx5-chewing}]",https://github.com/fcitx/fcitx5-chewing
"[{""manager"":freebsd12,""name"":chinese/fcitx5-chinese-addons},{""manager"":netbsd9,""name"":inputmethod/fcitx5-chinese-addons}]",https://github.com/fcitx/fcitx5-chinese-addons
"[{""manager"":freebsd12,""name"":chinese/fcitx5-rime},{""manager"":netbsd9,""name"":inputmethod/fcitx5-rime}]",https://github.com/fcitx/fcitx5-rime
"[{""manager"":freebsd12,""name"":chinese/libime},{""manager"":netbsd9,""name"":inputmethod/libime}]",https://github.com/fcitx/libime
"[{""manager"":freebsd12,""name"":chinese/pyzy},{""manager"":netbsd9,""name"":converters/pyzy}]",https://github.com/pyzy/pyzy
"[{""manager"":freebsd12,""name"":chinese/sourcehansans-sc-otf},{""manager"":freebsd12,""name"":chinese/sourcehansans-tc-otf},{""manager"":freebsd12,""name"":japanese/sourcehansans-otf},{""manager"":freebsd12,""name"":korean/sourcehansans-otf},{""manager"":netbsd9,""name"":fonts/sourcehansans-fonts}]",https://github.com/adobe-fonts/source-han-sans
"[{""manager"":freebsd12,""name"":comms/dump1090},{""manager"":openbsd69,""name"":comms/dump1090}]",https://github.com/antirez/dump1090
"[{""manager"":freebsd12,""name"":comms/picocom},{""manager"":netbsd9,""name"":comms/picocom},{""manager"":openbsd69,""name"":comms/picocom}]",https://github.com/npat-efault/picocom
"[{""manager"":freebsd12,""name"":comms/py-esptool},{""manager"":netbsd9,""name"":comms/py-esptool}]",https://github.com/espressif/esptool
"[{""manager"":freebsd12,""name"":comms/sunxi-tools},{""manager"":openbsd69,""name"":sysutils/sunxi-tools}]",https://github.com/linux-sunxi/sunxi-tools
"[{""manager"":freebsd12,""name"":comms/tio},{""manager"":netbsd9,""name"":comms/tio}]",https://github.com/tio/tio
"[{""manager"":freebsd12,""name"":comms/uhd},{""manager"":netbsd9,""name"":ham/uhd}]",https://github.com/EttusResearch/uhd
"[{""manager"":freebsd12,""name"":comms/xastir},{""manager"":openbsd69,""name"":comms/xastir}]",https://github.com/Xastir/Xastir
"[{""manager"":freebsd12,""name"":dns/ddclient},{""manager"":openbsd69,""name"":net/ddclient}]",https://github.com/ddclient/ddclient
"[{""manager"":freebsd12,""name"":dns/dog},{""manager"":openbsd69,""name"":net/dog}]",https://github.com/ogham/dog
"[{""manager"":freebsd12,""name"":dns/fpdns},{""manager"":openbsd69,""name"":net/fpdns}]",https://github.com/kirei/fpdns
"[{""manager"":freebsd12,""name"":dns/knock},{""manager"":openbsd69,""name"":security/knockpy}]",https://github.com/guelfoweb/knock
"[{""manager"":vcpkg,""name"":faiss},{""manager"":freebsd12,""name"":math/py-faiss},{""manager"":freebsd12,""name"":math/faiss}]",https://github.com/facebookresearch/faiss
"[{""manager"":vcpkg,""name"":fann},{""manager"":openbsd69,""name"":math/fann}]",https://github.com/libfann/fann
"[{""manager"":vcpkg,""name"":fastcgi},{""manager"":netbsd9,""name"":www/fcgi}]",https://fastcgi-archives.github.io/
"[{""manager"":freebsd12,""name"":deskutils/fasd},{""manager"":openbsd69,""name"":misc/fasd}]",https://github.com/clvv/fasd
"[{""manager"":freebsd12,""name"":deskutils/fff},{""manager"":openbsd69,""name"":sysutils/fff}]",https://github.com/dylanaraps/fff
"[{""manager"":freebsd12,""name"":deskutils/flameshot},{""manager"":openbsd69,""name"":graphics/flameshot}]",https://github.com/flameshot-org/flameshot
"[{""manager"":freebsd12,""name"":deskutils/foliate},{""manager"":openbsd69,""name"":textproc/foliate}]",https://github.com/johnfactotum/foliate
"[{""manager"":freebsd12,""name"":deskutils/gsimplecal},{""manager"":openbsd69,""name"":productivity/gsimplecal}]",https://github.com/dmedvinsky/gsimplecal
"[{""manager"":freebsd12,""name"":deskutils/nextcloudclient},{""manager"":openbsd69,""name"":net/nextcloudclient}]",https://github.com/nextcloud/desktop
"[{""manager"":freebsd12,""name"":audio/faac},{""manager"":netbsd9,""name"":audio/faac}]",https://github.com/knik0/faac
"[{""manager"":freebsd12,""name"":audio/faad},{""manager"":netbsd9,""name"":audio/faad2}]",https://github.com/knik0/faad2
"[{""manager"":freebsd12,""name"":devel/ghidra},{""manager"":openbsd69,""name"":security/ghidra}]",https://github.com/NationalSecurityAgency/ghidra
"[{""manager"":freebsd12,""name"":devel/git-cola},{""manager"":openbsd69,""name"":devel/git-cola}]",https://github.com/git-cola/git-cola
"[{""manager"":freebsd12,""name"":devel/gitolite},{""manager"":freebsd12,""name"":devel/gitolite2},{""manager"":openbsd69,""name"":sysutils/gitolite}]",https://github.com/sitaramc/gitolite
"[{""manager"":freebsd12,""name"":devel/go-glide},{""manager"":openbsd69,""name"":sysutils/glide}]",https://github.com/Masterminds/glide
"[{""manager"":freebsd12,""name"":devel/hexd},{""manager"":netbsd9,""name"":misc/hexd}]",https://github.com/FireyFly/hexd
"[{""manager"":freebsd12,""name"":devel/hs-cabal-install},{""manager"":openbsd69,""name"":devel/cabal-install}]",https://github.com/haskell/cabal
"[{""manager"":freebsd12,""name"":devel/hub},{""manager"":openbsd69,""name"":devel/hub}]",https://github.com/github/hub
"[{""manager"":freebsd12,""name"":devel/hyperscan},{""manager"":openbsd69,""name"":textproc/hyperscan}]",https://github.com/intel/hyperscan
"[{""manager"":freebsd12,""name"":devel/jna},{""manager"":netbsd9,""name"":devel/java-jna},{""manager"":openbsd69,""name"":java/jna}]",https://github.com/java-native-access/jna
"[{""manager"":freebsd12,""name"":devel/leatherman},{""manager"":openbsd69,""name"":devel/leatherman}]",https://github.com/puppetlabs/leatherman
"[{""manager"":freebsd12,""name"":devel/py-mock},{""manager"":netbsd9,""name"":devel/py-mock}]",https://github.com/testing-cabal/mock
"[{""manager"":freebsd12,""name"":devel/py-path.py},{""manager"":netbsd9,""name"":devel/py-path.py}]",https://github.com/jaraco/path.py
"[{""manager"":freebsd12,""name"":devel/py-pretend},{""manager"":netbsd9,""name"":devel/py-pretend}]",https://github.com/alex/pretend
"[{""manager"":freebsd12,""name"":databases/pg_activity},{""manager"":openbsd69,""name"":databases/py-pg_activity}]",https://github.com/dalibo/pg_activity
"[{""manager"":freebsd12,""name"":databases/pg_citus},{""manager"":openbsd69,""name"":databases/citus}]",https://github.com/citusdata/citus
"[{""manager"":freebsd12,""name"":databases/pgmodeler},{""manager"":openbsd69,""name"":databases/pgmodeler}]",https://github.com/pgmodeler/pgmodeler
"[{""manager"":freebsd12,""name"":databases/phppgadmin},{""manager"":netbsd9,""name"":databases/phppgadmin}]",https://github.com/phppgadmin/phppgadmin
"[{""manager"":freebsd12,""name"":databases/pointcloud},{""manager"":openbsd69,""name"":geo/pgpointcloud}]",https://github.com/pgpointcloud/pointcloud
"[{""manager"":freebsd12,""name"":converters/osm2pgrouting},{""manager"":openbsd69,""name"":geo/osm2pgrouting}]",https://github.com/pgRouting/osm2pgrouting
"[{""manager"":freebsd12,""name"":converters/osm2pgsql},{""manager"":openbsd69,""name"":geo/osm2pgsql}]",https://github.com/openstreetmap/osm2pgsql
"[{""manager"":freebsd12,""name"":converters/wkhtmltopdf},{""manager"":openbsd69,""name"":textproc/wkhtmltopdf}]",https://github.com/wkhtmltopdf/wkhtmltopdf
"[{""manager"":freebsd12,""name"":converters/ytnef},{""manager"":netbsd9,""name"":mail/libytnef},{""manager"":netbsd9,""name"":mail/ytnef},{""manager"":openbsd69,""name"":converters/libytnef}]",https://github.com/Yeraze/ytnef
"[{""manager"":freebsd12,""name"":devel/p8-platform},{""manager"":netbsd9,""name"":devel/p8-platform}]",https://github.com/Pulse-Eight/platform
"[{""manager"":freebsd12,""name"":audio/umurmur},{""manager"":openbsd69,""name"":audio/umurmur}]",https://github.com/umurmur/umurmur
"[{""manager"":freebsd12,""name"":audio/vimpc},{""manager"":netbsd9,""name"":audio/vimpc}]",https://github.com/boysetsfrog/vimpc
"[{""manager"":freebsd12,""name"":audio/ympd},{""manager"":openbsd69,""name"":audio/ympd}]",https://github.com/notandy/ympd
"[{""manager"":freebsd12,""name"":benchmarks/filebench},{""manager"":netbsd9,""name"":benchmarks/filebench}]",https://github.com/filebench/filebench
"[{""manager"":freebsd12,""name"":benchmarks/glmark2},{""manager"":netbsd9,""name"":benchmarks/glmark2}]",https://github.com/glmark2/glmark2
"[{""manager"":freebsd12,""name"":benchmarks/httperf},{""manager"":netbsd9,""name"":benchmarks/httperf}]",https://github.com/httperf/httperf
"[{""manager"":freebsd12,""name"":benchmarks/netperf},{""manager"":openbsd69,""name"":benchmarks/netperf}]",https://github.com/HewlettPackard/netperf
"[{""manager"":freebsd12,""name"":benchmarks/wrk},{""manager"":openbsd69,""name"":benchmarks/wrk}]",https://github.com/wg/wrk
"[{""manager"":freebsd12,""name"":biology/ad2vcf},{""manager"":netbsd9,""name"":biology/ad2vcf}]",https://github.com/auerlab/ad2vcf
"[{""manager"":freebsd12,""name"":biology/biolibc-tools},{""manager"":netbsd9,""name"":biology/biolibc-tools}]",https://github.com/auerlab/biolibc-tools
